customerID,gender,SeniorCitizen,Partner,Dependents,customer_key
6974-DAFLI,Female,No,Yes,No,2359
2616-UUTFK,Male,No,Yes,No,2360
7064-JHXCE,Male,No,Yes,Yes,2361
5103-MHMHY,Female,No,No,Yes,2362
7989-AWGEH,Male,No,Yes,Yes,2363
4373-VVHQL,Male,No,No,No,2364
4559-UWIHT,Male,No,Yes,No,2365
7268-IGMFD,Male,Yes,No,No,2366
1846-XWOQN,Female,Yes,No,No,2367
0235-KGSLC,Female,No,No,No,2368
6650-BWFRT,Female,No,Yes,No,2369
9570-KYEUA,Male,No,No,No,2370
6993-YGFJV,Male,No,Yes,No,2371
2712-SYWAY,Female,No,No,No,2372
0730-BGQGF,Male,No,Yes,Yes,2373
5498-IBWPI,Female,No,Yes,Yes,2374
9101-NTIXF,Male,No,No,No,2375
0013-SMEOE,Female,Yes,Yes,No,2376
9314-QDMDW,Male,No,No,No,2377
9308-ANMVE,Male,No,No,Yes,2378
2884-GBPFB,Female,No,Yes,No,2379
3757-NJYBX,Male,Yes,Yes,No,2380
3413-DHLPB,Male,No,Yes,Yes,2381
7649-PHJVR,Male,No,No,No,2382
6114-TCFID,Female,No,No,No,2383
3787-TRIAL,Male,No,Yes,Yes,2384
2573-GYRUU,Male,Yes,Yes,No,2385
5156-UMKOW,Female,No,No,Yes,2386
1247-QBVSH,Female,No,Yes,Yes,2387
6734-GMPVK,Male,No,No,No,2388
9822-OAOVB,Female,No,No,No,2389
6161-ERDGD,Male,No,Yes,Yes,2390
1226-JZNKR,Female,No,Yes,Yes,2391
7318-EIVKO,Male,No,No,No,2392
3771-PZOBW,Male,No,No,No,2393
5136-KCKGI,Female,No,Yes,Yes,2394
8231-BSWXX,Male,No,No,No,2395
6486-LHTMA,Female,Yes,Yes,No,2396
4083-BFNYK,Female,Yes,Yes,No,2397
3722-WPXTK,Male,No,No,No,2398
7389-KBFIT,Female,No,Yes,Yes,2399
7176-WIONM,Female,No,Yes,No,2400
5141-ZUVBH,Female,No,No,Yes,2401
1089-HDMKP,Male,Yes,No,Yes,2402
7623-HKYRK,Male,No,No,Yes,2403
0310-SUCIN,Female,No,Yes,No,2404
5197-PYEPU,Female,No,Yes,Yes,2405
2929-ERCFZ,Female,No,Yes,Yes,2406
7548-SEPYI,Female,No,No,No,2407
8835-VSDSE,Female,No,Yes,No,2408
6619-RPLQZ,Female,No,Yes,Yes,2409
3275-RHRNE,Male,No,Yes,Yes,2410
3503-TYDAY,Female,No,Yes,No,2411
6901-GOGZG,Male,No,No,Yes,2412
1623-NLDOT,Female,No,Yes,No,2413
7021-XSNYE,Male,No,Yes,Yes,2414
9621-OUPYD,Female,No,Yes,No,2415
9898-KZQDZ,Female,Yes,Yes,Yes,2416
8982-NHAVY,Male,No,No,No,2417
4307-KWMXE,Male,No,No,No,2418
0141-YEAYS,Female,Yes,No,No,2419
2450-ZKEED,Female,No,No,No,2420
3694-DELSO,Male,No,Yes,Yes,2421
3893-JRNFS,Male,No,No,No,2422
9603-OAIHC,Male,Yes,No,No,2423
1133-KXCGE,Female,No,No,No,2424
5236-PERKL,Female,No,No,No,2425
0142-GVYSN,Male,No,No,No,2426
1049-FYSYG,Female,No,Yes,No,2427
7854-FOKSF,Male,No,No,No,2428
2519-FAKOD,Male,No,No,Yes,2429
8406-LNMHF,Male,Yes,Yes,No,2430
1821-BUCWY,Male,No,No,No,2431
8263-JQAIK,Male,Yes,No,No,2432
0023-UYUPN,Female,Yes,Yes,No,2433
8314-DPQHL,Male,No,No,No,2434
1465-WCZVT,Female,No,Yes,Yes,2435
9481-SFCQY,Female,No,No,Yes,2436
6360-SVNWV,Female,Yes,No,No,2437
0567-GGCAC,Female,No,No,No,2438
7089-IVVAZ,Female,No,No,No,2439
8884-MRNSU,Male,No,Yes,Yes,2440
2171-UDMFD,Male,No,Yes,Yes,2441
9050-IKDZA,Female,Yes,No,No,2442
2205-YMZZJ,Male,Yes,No,No,2443
9802-CAQUT,Female,No,Yes,Yes,2444
1254-IZEYF,Female,Yes,No,No,2445
0187-WZNAB,Female,No,Yes,Yes,2446
9492-TOKRI,Female,No,No,No,2447
1475-VWVDO,Male,No,No,No,2448
9221-OTIVJ,Female,Yes,No,No,2449
1357-MVDOZ,Male,No,Yes,Yes,2450
7602-MVRMB,Female,No,Yes,Yes,2451
3325-FUYCG,Male,No,Yes,Yes,2452
5908-QMGOE,Male,Yes,No,No,2453
1197-BVMVG,Female,Yes,No,No,2454
5406-KGRMX,Female,No,No,No,2455
8481-YYXWG,Female,No,No,No,2456
5968-HYJRZ,Male,No,Yes,Yes,2457
5198-EFNBM,Male,Yes,Yes,No,2458
7516-GMHUV,Male,Yes,Yes,No,2459
7140-ADSMJ,Male,No,No,No,2460
2230-XTUWL,Female,No,Yes,Yes,2461
7706-YLMQA,Female,No,No,No,2462
2585-KTFRE,Male,No,No,Yes,2463
7994-UYIVZ,Male,No,Yes,No,2464
2609-IAICY,Female,No,No,No,2465
1740-CSDJP,Male,No,No,No,2466
7717-BICXI,Male,No,Yes,Yes,2467
6559-RAKOZ,Male,No,Yes,Yes,2468
2636-OHFMN,Male,No,Yes,No,2469
4716-MRVEN,Female,No,No,No,2470
2143-LJULT,Female,No,Yes,No,2471
1323-OOEPC,Female,No,Yes,No,2472
3200-MNQTF,Male,No,Yes,No,2473
6164-HXUGH,Female,No,Yes,Yes,2474
5630-IXDXV,Female,No,No,No,2475
0320-DWVTU,Female,No,No,No,2476
9135-MGVPY,Male,No,Yes,No,2477
1212-GLHMD,Male,No,No,No,2478
7878-JGDKK,Male,No,No,No,2479
1088-AUUZZ,Male,No,Yes,Yes,2480
0397-GZBBC,Male,Yes,Yes,No,2481
6614-YWYSC,Male,Yes,Yes,No,2482
9588-OZDMQ,Female,No,Yes,No,2483
7641-EUYET,Male,Yes,Yes,Yes,2484
6476-EPYZR,Male,No,Yes,Yes,2485
9921-ZVRHG,Female,No,No,No,2486
1174-FGIFN,Female,No,Yes,Yes,2487
6620-HVDUJ,Male,No,No,No,2488
4701-MLJPN,Male,No,No,No,2489
1032-MAELW,Female,No,Yes,Yes,2490
7641-TQFHN,Male,No,No,Yes,2491
1552-TKMXS,Female,No,Yes,No,2492
9206-GVPEQ,Male,No,Yes,No,2493
8622-ZLFKO,Female,No,Yes,No,2494
1596-BBVTG,Male,No,No,No,2495
6188-UXBBR,Female,No,Yes,No,2496
2333-KWEWW,Male,No,No,No,2497
5702-SKUOB,Female,No,Yes,No,2498
1134-YWTYF,Male,No,Yes,No,2499
6061-GWWAV,Male,No,No,Yes,2500
0679-TDGAK,Male,No,Yes,Yes,2501
6585-WCEWR,Male,No,Yes,Yes,2502
9067-YGSCA,Female,No,No,No,2503
9067-SQTNS,Male,No,Yes,Yes,2504
8433-WXGNA,Male,No,No,No,2505
1776-SPBWV,Female,No,Yes,Yes,2506
8735-SDUFN,Female,Yes,Yes,No,2507
9668-PUGNU,Male,No,Yes,No,2508
9405-GPBBG,Female,No,No,No,2509
1926-QUZNN,Female,No,Yes,No,2510
3707-GNWHM,Male,No,No,No,2511
7016-NVRIC,Male,Yes,Yes,No,2512
5829-NVSQN,Female,No,Yes,No,2513
9565-AXSMR,Male,No,Yes,Yes,2514
8922-LIEGH,Female,Yes,No,No,2515
8869-LIHMK,Female,No,No,No,2516
8245-UMPYT,Female,Yes,No,No,2517
5186-SAMNZ,Male,Yes,No,No,2518
0447-RXSGD,Male,No,No,No,2519
4927-WWOOZ,Male,No,Yes,No,2520
5788-YPOEG,Female,No,Yes,Yes,2521
5373-SFODM,Male,Yes,Yes,No,2522
0661-KBKPA,Male,No,Yes,Yes,2523
9081-WWXKP,Female,No,Yes,Yes,2524
0784-ZQJZX,Male,No,No,Yes,2525
3133-PZNSR,Male,No,Yes,Yes,2526
5766-ZJYBB,Male,No,No,No,2527
8931-GJJIQ,Female,No,No,No,2528
4277-PVRAN,Female,No,No,No,2529
0022-TCJCI,Male,Yes,No,No,2530
0722-SVSFK,Female,No,No,No,2531
3612-YVGSJ,Female,No,Yes,No,2532
9825-YCXWZ,Female,Yes,No,No,2533
5397-NSKQG,Male,No,Yes,Yes,2534
8565-HBFNN,Male,No,Yes,No,2535
2000-DHJUY,Female,Yes,Yes,No,2536
0203-HHYIJ,Male,No,No,No,2537
8670-ERCJH,Male,No,No,No,2538
7758-UJWYS,Male,No,Yes,Yes,2539
2050-ONYDQ,Female,No,Yes,Yes,2540
7055-JCGNI,Female,No,No,No,2541
0739-UUAJR,Female,No,Yes,Yes,2542
4826-DXMUP,Male,No,No,Yes,2543
0952-KMEEH,Male,No,No,No,2544
7285-KLOTR,Female,No,Yes,No,2545
0654-PQKDW,Female,No,Yes,Yes,2546
7175-NTIXE,Female,No,No,No,2547
7963-SHNDT,Female,No,No,No,2548
9796-BPKIW,Male,Yes,No,No,2549
0188-GWFLE,Male,No,No,No,2550
8129-GMVGI,Female,No,Yes,Yes,2551
2882-DDZPG,Female,No,No,No,2552
3547-LQRIK,Female,No,Yes,No,2553
9137-NOQKA,Male,Yes,No,No,2554
5843-TTHGI,Female,No,No,No,2555
1849-RJYIG,Female,No,No,No,2556
8868-GAGIO,Male,No,Yes,No,2557
4061-UKJWL,Male,No,No,No,2558
5380-XPJNZ,Female,No,No,No,2559
8263-QMNTJ,Male,No,Yes,No,2560
8178-EYZUO,Male,No,No,No,2561
3230-JCNZS,Female,No,Yes,Yes,2562
0277-ORXQS,Male,No,Yes,Yes,2563
5130-IEKQT,Male,Yes,No,No,2564
3230-WYKIR,Male,No,No,No,2565
7996-BPXHY,Female,No,Yes,Yes,2566
3227-WLKLI,Female,No,Yes,Yes,2567
0407-BDJKB,Male,No,Yes,No,2568
2266-FUBDZ,Male,No,Yes,Yes,2569
8237-ULIXL,Female,No,Yes,No,2570
9600-UDOPK,Male,No,Yes,No,2571
8216-AZUUZ,Female,No,Yes,Yes,2572
9153-BTBVV,Female,No,Yes,No,2573
4074-SJFFA,Female,No,No,No,2574
3269-ATYWD,Male,Yes,No,No,2575
5186-PEIZU,Female,No,No,No,2576
1074-AMIOH,Female,No,Yes,Yes,2577
4910-GMJOT,Female,No,No,No,2578
0354-WYROK,Female,Yes,Yes,Yes,2579
4361-FEBGN,Male,No,No,No,2580
7748-UMTRK,Female,Yes,No,Yes,2581
0380-ZCSBI,Male,No,No,No,2582
7145-FEJWU,Female,No,No,Yes,2583
6463-MVYRY,Female,Yes,No,No,2584
3969-JQABI,Female,No,Yes,No,2585
9624-EGDEQ,Female,No,No,No,2586
1051-EQPZR,Female,No,Yes,Yes,2587
5849-ASHZJ,Male,No,No,Yes,2588
5780-INQIK,Female,No,No,No,2589
7576-OYWBN,Male,Yes,No,No,2590
4526-ZJJTM,Female,Yes,Yes,No,2591
8384-FZBJK,Female,No,Yes,Yes,2592
3750-RNQKR,Female,No,No,No,2593
0962-CQPWQ,Female,No,Yes,Yes,2594
3096-YXENJ,Female,No,Yes,No,2595
1265-BCFEO,Female,No,Yes,No,2596
5837-LXSDN,Female,No,Yes,Yes,2597
5945-AZYHT,Male,No,Yes,No,2598
8325-QRPZR,Female,No,No,No,2599
6384-VMJHP,Female,No,No,No,2600
2262-SLNVK,Female,No,No,No,2601
7730-CLDSV,Female,No,Yes,Yes,2602
1135-HIORI,Female,No,Yes,Yes,2603
0164-APGRB,Female,No,No,No,2604
6481-ESCNL,Female,No,No,No,2605
1790-NESIO,Female,No,No,No,2606
1550-EENBN,Female,No,No,No,2607
5539-TMZLF,Male,Yes,No,No,2608
4323-SADQS,Male,No,Yes,Yes,2609
4446-BZKHU,Male,No,Yes,No,2610
5202-IVJNU,Female,No,No,Yes,2611
5976-JCJRH,Male,No,Yes,No,2612
8198-RKSZG,Female,No,Yes,Yes,2613
0137-OCGAB,Female,No,No,No,2614
3351-NQLDI,Female,No,Yes,Yes,2615
9297-EONCV,Female,No,No,No,2616
7593-JNWRU,Male,No,Yes,Yes,2617
4588-YBNIB,Female,No,No,No,2618
1069-QJOEE,Male,No,Yes,Yes,2619
3336-JORSO,Female,Yes,No,No,2620
7799-DSEWS,Male,No,No,No,2621
8766-PAFNE,Male,No,Yes,No,2622
5315-CKEQK,Male,Yes,Yes,Yes,2623
3130-ICDUP,Female,No,No,Yes,2624
0820-FNRNX,Male,No,Yes,Yes,2625
0880-FVFWF,Male,No,No,No,2626
4611-ANLQC,Female,No,Yes,No,2627
4213-HKBJO,Female,No,No,No,2628
2792-LSHWX,Female,No,No,No,2629
5028-GZLDO,Male,No,No,No,2630
0014-BMAQU,Male,No,Yes,No,2631
6861-XWTWQ,Male,Yes,Yes,No,2632
9018-PCIOK,Female,No,No,No,2633
4837-QUSFT,Female,No,Yes,No,2634
6877-TJMBR,Male,No,Yes,No,2635
9953-ZMKSM,Male,No,No,No,2636
0907-HQNTS,Female,Yes,Yes,No,2637
7665-NKLAV,Female,No,Yes,Yes,2638
6769-DCQLI,Male,No,No,No,2639
2433-KMEAS,Male,No,No,No,2640
4391-LNRXK,Male,No,No,No,2641
8250-ZNGGW,Female,Yes,No,No,2642
2195-ZRVAX,Female,No,Yes,No,2643
3550-SAHFP,Female,No,No,No,2644
2011-TRQYE,Male,No,No,No,2645
8562-GHPPI,Female,No,No,No,2646
5893-PYOLZ,Male,No,No,No,2647
4986-MXSFP,Female,No,No,No,2648
6131-FOYAS,Male,No,No,No,2649
3027-YNWZU,Female,No,Yes,No,2650
5609-IMCGG,Female,No,No,No,2651
4873-ILOLJ,Male,No,No,No,2652
4727-MCYZG,Male,No,No,No,2653
9481-WHGWY,Female,No,Yes,Yes,2654
2725-KXXWT,Male,No,Yes,No,2655
9565-DJPIB,Female,No,No,Yes,2656
4328-VUFWD,Female,No,No,No,2657
3301-LSLWQ,Female,No,No,No,2658
7473-ZBDSN,Female,No,Yes,Yes,2659
3166-PNEOF,Female,No,No,No,2660
5639-NTUPK,Male,No,No,Yes,2661
8780-YRMTT,Female,No,No,No,2662
8348-HFYIV,Male,No,No,No,2663
5140-FOMCQ,Female,No,Yes,No,2664
6242-SGYTS,Male,No,Yes,Yes,2665
8166-ORCHU,Male,Yes,Yes,No,2666
8414-OOEEL,Male,No,No,Yes,2667
8454-AATJP,Female,No,No,No,2668
6849-WLEYG,Male,No,No,Yes,2669
4659-NZRUF,Female,No,No,No,2670
4531-AUZNK,Female,No,Yes,Yes,2671
4191-XOVOM,Male,No,No,No,2672
2150-OEGBV,Male,No,No,No,2673
8429-XIBUM,Male,No,No,No,2674
1855-CFULU,Female,Yes,No,No,2675
4878-BUNFV,Male,No,Yes,Yes,2676
1872-EBWSC,Female,No,No,No,2677
2608-BHKFN,Female,No,No,No,2678
7026-YMSBE,Male,No,No,No,2679
7341-LXCAF,Male,No,Yes,No,2680
6997-UVGOX,Male,No,Yes,Yes,2681
9674-EHPPG,Male,No,Yes,No,2682
9462-MJUAW,Male,No,No,No,2683
8128-YVJRG,Female,No,No,No,2684
5440-VHLUL,Male,No,No,No,2685
5781-BKHOP,Female,No,Yes,No,2686
4283-FUTGF,Male,Yes,No,No,2687
5213-TWWJU,Male,No,No,No,2688
1569-TTNYJ,Male,No,Yes,No,2689
8628-MFKAX,Female,Yes,Yes,No,2690
2397-BRLOM,Male,Yes,Yes,Yes,2691
7629-WIXZF,Female,No,No,No,2692
5445-GLVOT,Female,No,No,No,2693
3976-HXHCE,Male,No,No,No,2694
2466-NEJOJ,Male,No,Yes,Yes,2695
0254-KCJGT,Male,No,Yes,No,2696
5472-CVMDX,Female,No,No,No,2697
6461-SZMCV,Female,No,Yes,No,2698
8150-QUDFX,Male,No,No,No,2699
9508-ILZDG,Female,Yes,No,No,2700
2346-DJQTB,Female,No,No,No,2701
1697-LYYYX,Female,No,Yes,Yes,2702
1942-OQFRW,Male,No,No,No,2703
4749-VFKVB,Female,No,No,No,2704
9640-ZSLDC,Female,No,Yes,Yes,2705
4231-LZUYM,Female,No,Yes,No,2706
7598-UAASY,Male,No,Yes,No,2707
7938-OUHIO,Male,No,No,No,2708
8510-AWCXC,Female,Yes,No,No,2709
6128-AQBMT,Male,Yes,Yes,No,2710
3594-BDSOA,Female,No,Yes,No,2711
0431-APWVY,Female,No,Yes,Yes,2712
5133-VRSAB,Male,No,No,No,2713
5996-DAOQL,Male,No,No,No,2714
6838-YAUVY,Female,No,No,No,2715
0484-JPBRU,Male,No,No,No,2716
7883-ROJOC,Female,No,Yes,No,2717
0244-LGNFY,Female,No,Yes,Yes,2718
7274-CGTOD,Male,No,No,No,2719
4295-YURET,Female,Yes,Yes,Yes,2720
3426-NIYYL,Male,No,No,No,2721
8225-BTJAU,Male,Yes,No,No,2722
4635-EJYPD,Male,No,Yes,Yes,2723
1866-ZSLJM,Male,No,No,No,2724
4636-TVXVG,Male,No,Yes,Yes,2725
4236-UJPWO,Female,No,No,No,2726
9392-XBGTD,Male,No,No,Yes,2727
3387-VATUS,Male,No,No,No,2728
6402-SSEJG,Female,No,No,No,2729
1143-NMNQJ,Female,No,No,No,2730
1169-SAOCL,Male,No,No,No,2731
1110-KYLGQ,Female,No,No,No,2732
9929-PLVPA,Female,No,No,Yes,2733
3518-PZXZQ,Female,No,Yes,No,2734
2371-JUNGC,Male,No,No,No,2735
7693-QPEFS,Male,Yes,No,No,2736
0924-BJCRC,Female,Yes,Yes,No,2737
5074-FBGHB,Male,No,No,No,2738
2351-BKRZW,Female,No,Yes,Yes,2739
4455-BFSPD,Female,No,Yes,No,2740
0415-MOSGF,Female,No,No,No,2741
1724-BQUHA,Male,Yes,No,No,2742
3948-KXDUF,Male,No,No,No,2743
2323-ARSVR,Male,No,Yes,No,2744
0815-MFZGM,Female,No,Yes,No,2745
4826-XTSOH,Male,Yes,Yes,No,2746
5480-XTFFL,Female,No,Yes,Yes,2747
8295-FHIVV,Male,No,No,No,2748
2495-INZWQ,Male,No,No,No,2749
9086-YJYXS,Male,No,Yes,Yes,2750
1179-INLAT,Male,No,No,No,2751
7909-FIOIY,Female,No,Yes,Yes,2752
4139-SUGLD,Male,No,Yes,Yes,2753
6857-VWJDT,Female,No,No,No,2754
6351-SCJKT,Male,No,No,No,2755
5468-BPMMO,Male,No,Yes,No,2756
5624-BQSSA,Female,No,No,No,2757
0197-PNKNK,Female,No,Yes,Yes,2758
2439-QKJUL,Male,No,No,No,2759
1194-SPVSP,Male,No,No,No,2760
9534-NSXEM,Male,No,No,No,2761
2408-WITXK,Female,Yes,No,No,2762
8929-KSWIH,Male,No,No,No,2763
2250-IVBWA,Male,No,Yes,Yes,2764
1810-MVMAI,Male,No,Yes,Yes,2765
9506-UXUSK,Male,No,No,No,2766
1229-RCALF,Female,No,Yes,No,2767
3572-UOLYZ,Female,No,No,Yes,2768
1429-UYJSV,Female,No,No,No,2769
5577-OTWWW,Female,No,No,No,2770
6100-QQHEB,Male,No,Yes,Yes,2771
6366-XIVKZ,Female,No,Yes,Yes,2772
3470-OBUET,Female,No,Yes,Yes,2773
2770-NSVDG,Male,No,Yes,No,2774
9375-MHRRS,Male,No,No,No,2775
2634-HCZGT,Male,Yes,Yes,No,2776
7503-QQRVF,Male,Yes,Yes,No,2777
4860-YZGZM,Male,No,No,No,2778
6599-GZWCM,Female,No,No,No,2779
2691-NZETQ,Male,No,No,No,2780
4404-HIBDJ,Female,No,No,No,2781
5533-NHFRF,Male,Yes,No,No,2782
7037-MTYVW,Male,No,Yes,Yes,2783
4760-THGOT,Female,No,Yes,No,2784
7295-JOMMD,Female,No,No,Yes,2785
4016-BJKTZ,Female,No,No,No,2786
6584-VQMYT,Male,No,No,Yes,2787
9838-BFCQT,Male,No,Yes,Yes,2788
2790-XUYMV,Male,No,No,Yes,2789
0581-MDMPW,Female,No,No,No,2790
5013-SBUIH,Female,No,No,No,2791
1023-BQXZE,Male,No,No,No,2792
9163-GHAYE,Female,No,No,No,2793
3904-UKFRE,Male,No,No,No,2794
5353-WILCI,Female,No,No,No,2795
0709-TVGUR,Female,Yes,No,No,2796
0058-EVZWM,Female,No,Yes,No,2797
6023-YEBUP,Male,No,No,No,2798
7209-JCUDS,Male,No,No,No,2799
7009-PCARS,Male,No,No,Yes,2800
0519-DRGTI,Female,No,Yes,Yes,2801
1017-FBQMM,Female,No,Yes,Yes,2802
3001-CBHLQ,Male,Yes,Yes,No,2803
1985-MBRYP,Female,No,No,No,2804
6158-DWPZT,Male,No,Yes,No,2805
9372-TXXPS,Female,No,Yes,No,2806
3259-QMXUN,Male,No,Yes,No,2807
1015-JPFYW,Male,No,No,Yes,2808
6645-MXQJT,Male,No,Yes,Yes,2809
4360-QRAVE,Male,Yes,No,No,2810
8433-WPJTV,Female,Yes,Yes,Yes,2811
5804-JMYIO,Female,No,Yes,Yes,2812
3763-GCZHZ,Male,No,Yes,No,2813
6484-LATFU,Male,No,No,No,2814
7599-NTMDP,Female,No,Yes,Yes,2815
0772-GYEQQ,Male,No,No,No,2816
0536-ACXIP,Female,No,Yes,No,2817
0936-NQLJU,Female,No,Yes,No,2818
4831-EOBFE,Male,No,Yes,Yes,2819
1575-KRZZE,Female,No,No,No,2820
3251-YMVWZ,Male,No,No,No,2821
4102-OQUPX,Male,Yes,Yes,No,2822
9170-GYZJC,Female,No,Yes,Yes,2823
4884-LEVMQ,Male,No,Yes,No,2824
8857-CUPFQ,Male,No,Yes,No,2825
7610-TVOPG,Male,No,No,No,2826
3638-DIMPH,Female,No,Yes,No,2827
1845-ZLLIG,Male,No,No,No,2828
8559-WNQZS,Male,No,No,No,2829
3999-QGRJH,Male,Yes,No,No,2830
1699-UOTXU,Male,No,No,No,2831
2454-RPBRZ,Female,Yes,Yes,No,2832
0635-WKOLD,Male,No,Yes,No,2833
5993-JSUWV,Female,No,No,No,2834
4518-FZBSX,Male,No,Yes,Yes,2835
5387-ASZNZ,Female,Yes,No,No,2836
6988-CJEYV,Male,No,No,No,2837
2002-MZHWP,Female,No,No,No,2838
3097-FQTVJ,Female,No,No,No,2839
5465-BUBFA,Female,No,Yes,Yes,2840
7299-GNVPL,Female,No,Yes,Yes,2841
9743-DQKQW,Male,No,No,No,2842
1215-VFYVK,Female,No,No,No,2843
9371-BITHB,Female,No,Yes,Yes,2844
2265-CYWIV,Female,Yes,Yes,No,2845
9093-FPDLG,Female,No,No,No,2846
0541-FITGH,Female,No,Yes,No,2847
6985-HAYWX,Female,No,Yes,No,2848
7508-KBIMB,Male,No,Yes,Yes,2849
6838-HVLXG,Female,No,No,No,2850
2277-DJJDL,Male,Yes,Yes,No,2851
1897-OKVMW,Female,No,Yes,Yes,2852
5485-ITNPC,Male,No,Yes,No,2853
0233-FTHAV,Female,No,No,No,2854
4644-PIZRT,Male,No,Yes,Yes,2855
8922-NPKBJ,Male,No,Yes,Yes,2856
2740-TVLFN,Male,No,No,No,2857
7771-CFQRQ,Female,No,Yes,Yes,2858
9512-PHSMG,Female,No,Yes,No,2859
6963-EZQEE,Male,Yes,Yes,No,2860
2452-KDRRH,Male,Yes,No,No,2861
2004-OCQXK,Female,No,No,No,2862
5027-QPKTE,Male,No,Yes,No,2863
4146-SVFUD,Male,No,No,No,2864
1564-HJUVY,Male,No,No,No,2865
3617-XLSGQ,Female,No,Yes,Yes,2866
7517-LDMPS,Female,No,No,No,2867
7244-KXYZN,Female,No,No,No,2868
5226-NOZFC,Male,No,No,No,2869
2672-HUYVI,Female,No,No,No,2870
1400-WIVLL,Male,No,Yes,No,2871
7508-MYBOG,Male,No,Yes,No,2872
8148-NLEGT,Female,No,Yes,Yes,2873
0148-DCDOS,Male,No,No,No,2874
8347-GDTMP,Female,No,Yes,No,2875
9992-RRAMN,Male,No,Yes,No,2876
6746-WAUWT,Male,No,No,No,2877
0310-MVLET,Female,No,Yes,Yes,2878
0428-IKYCP,Male,No,Yes,No,2879
4550-VBOFE,Male,Yes,Yes,No,2880
2187-PKZAY,Male,No,No,No,2881
4003-OCTMP,Female,No,Yes,No,2882
6652-YFFJO,Female,No,No,No,2883
7225-IILWY,Male,No,Yes,Yes,2884
5248-RPYWW,Female,Yes,Yes,Yes,2885
7923-IYJWY,Male,Yes,No,No,2886
3170-GWYKC,Female,No,No,No,2887
5696-QURRL,Male,No,No,No,2888
7409-KIUTL,Female,Yes,No,Yes,2889
9830-ECLEN,Male,No,Yes,Yes,2890
1732-VHUBQ,Female,Yes,Yes,Yes,2891
0495-RVCBF,Female,No,No,No,2892
2668-TZSPS,Male,No,No,No,2893
7854-EDSSA,Male,No,No,No,2894
8869-TORSS,Female,No,No,No,2895
7446-SFAOA,Female,No,Yes,No,2896
9522-ZSINC,Male,No,No,No,2897
8234-GSZYK,Male,No,No,No,2898
6505-OZNPG,Female,No,No,No,2899
6164-HAQTX,Male,No,No,No,2900
0679-IDSTG,Female,Yes,Yes,Yes,2901
7765-LWVVH,Female,No,Yes,Yes,2902
1658-TJVOA,Female,Yes,No,No,2903
0953-LGOVU,Male,No,Yes,Yes,2904
2115-BFTIW,Male,No,No,No,2905
4692-NNQRU,Female,No,Yes,No,2906
7742-MYPGI,Female,No,Yes,Yes,2907
0611-DFXKO,Male,No,Yes,No,2908
7780-OTDSO,Male,No,Yes,No,2909
9619-GSATL,Female,No,No,No,2910
5622-UEJFI,Female,No,Yes,Yes,2911
9747-DDZOS,Female,No,No,No,2912
0674-DGMAQ,Male,Yes,Yes,No,2913
6203-HBZPA,Male,No,No,No,2914
0484-FFVBJ,Male,No,No,No,2915
0301-FIDRB,Female,No,Yes,Yes,2916
4139-JPIAM,Male,No,No,No,2917
2181-TIDSV,Male,No,Yes,Yes,2918
2761-XECQW,Male,Yes,Yes,No,2919
1936-CZAKF,Male,No,Yes,No,2920
9453-PATOS,Female,No,Yes,No,2921
0564-JJHGS,Male,No,No,No,2922
3348-CFRNX,Female,No,Yes,No,2923
4402-FTBXC,Male,No,No,No,2924
1428-GTBJJ,Male,No,No,No,2925
2931-XIQBR,Female,No,Yes,Yes,2926
0106-UGRDO,Female,No,Yes,No,2927
5542-TBBWB,Male,No,No,No,2928
1930-QPBVZ,Male,No,Yes,Yes,2929
2606-PKWJB,Male,No,No,Yes,2930
5322-ZSMZY,Male,No,Yes,Yes,2931
8059-UDZFY,Female,Yes,No,Yes,2932
7740-BTPUX,Male,Yes,Yes,No,2933
5220-AGAAX,Male,No,Yes,Yes,2934
0208-BPQEJ,Female,No,Yes,Yes,2935
9435-JMLSX,Male,No,Yes,No,2936
3352-ALMCK,Male,No,No,No,2937
5312-IRCFR,Female,No,Yes,Yes,2938
5294-IMHHT,Male,No,Yes,No,2939
8802-UNOJF,Male,Yes,No,No,2940
6313-GIDIT,Male,Yes,No,No,2941
6176-YJWAS,Male,No,Yes,No,2942
5310-NOOVA,Male,No,No,No,2943
4526-EXKKN,Male,No,No,No,2944
5311-IHLEI,Male,No,No,No,2945
3987-KQDDU,Male,No,No,No,2946
3404-JNXAX,Female,No,Yes,Yes,2947
5131-PONJI,Male,No,Yes,Yes,2948
2845-AFFTX,Male,Yes,Yes,No,2949
3489-VSFRD,Female,No,No,No,2950
3345-JHUEO,Male,No,No,No,2951
5815-HGGHV,Male,No,Yes,No,2952
5260-UMPWX,Female,No,Yes,Yes,2953
2249-YPRNG,Female,No,Yes,Yes,2954
7410-YTJIK,Female,No,No,No,2955
4626-GYCZP,Male,No,No,No,2956
5649-RXQTV,Male,No,No,No,2957
2674-MIAHT,Female,No,No,No,2958
2576-HXMPA,Female,No,No,No,2959
7587-AOVVU,Male,No,Yes,Yes,2960
5590-BYNII,Male,No,No,No,2961
6898-MDLZW,Male,No,No,No,2962
3237-AJGEH,Female,No,Yes,Yes,2963
4707-YNOQA,Female,No,Yes,Yes,2964
9357-UJRUN,Male,No,Yes,No,2965
1591-NFNLQ,Male,No,No,No,2966
8648-PFRMP,Female,Yes,No,No,2967
7663-CUXZB,Male,No,Yes,No,2968
