customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,HasStreaming,HasSecurityBundle,ServiceCount,service_key
0727-BMPLR,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,841
0392-BZIUW,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,7,842
1038-ZAGBI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,843
6549-NNDYT,No,No phone service,DSL,Yes,No,No,No,No,No,No,Yes,2,844
3027-ZTDHO,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,845
0422-OHQHQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,846
6916-HIJSE,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,847
2316-ESMLS,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Yes,3,848
9778-OGKQZ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,849
7408-OFWXJ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,850
6007-TCTST,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,851
2252-NKNSI,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8,852
8713-IGZSO,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,853
7905-TVXTA,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,5,854
7695-PKLCZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,855
2382-BCKQJ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,856
8374-UULRV,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8,857
2207-NHRJK,Yes,No,DSL,No,Yes,No,No,No,No,No,No,3,858
3224-DFQNQ,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,6,859
5275-PMFUT,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,860
4795-UXVCJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,861
9777-IQHWP,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Yes,6,862
0947-MUGVO,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,No,3,863
9944-HKVVB,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,5,864
4124-MMETB,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,865
3671-SHRSP,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,No,Yes,4,866
0979-MOZQI,No,No phone service,DSL,No,No,No,Yes,Yes,No,Yes,Yes,3,867
2732-ISEZX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,868
3313-QKNKB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,4,869
0323-XWWTN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,870
1937-OTUKY,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,7,871
1573-LGXBA,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,6,872
1764-VUUMT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,873
5073-WXOYN,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,No,4,874
4713-ZBURT,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,875
3050-GBUSH,No,No phone service,DSL,No,No,No,No,Yes,No,Yes,No,2,876
0207-MDKNV,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7,877
7876-AEHIG,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,6,878
7945-HLKEA,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,6,879
9342-VNIMQ,Yes,Yes,DSL,No,Yes,No,No,No,No,No,No,4,880
9851-KIELU,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,881
3523-BRGUW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,882
3908-BLSYF,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,4,883
3199-NPKCN,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,8,884
5170-PTRKA,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Yes,3,885
4661-NJEUX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,886
2123-AGEEN,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,4,887
1258-YMZNM,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,8,888
0048-LUMLS,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,889
7549-MYGPK,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,7,890
5898-IGSLP,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,6,891
3804-RVTGV,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,892
6259-WJQLC,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,No,4,893
9227-LUNBG,No,No phone service,DSL,No,No,No,No,No,No,No,No,1,894
7997-EASSD,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Yes,4,895
0730-KOAVE,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,6,896
8975-SKGRX,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,897
0678-RLHVP,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,898
4315-MURBD,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,6,899
2267-FPIMA,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,6,900
1051-GEJLJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,901
9734-YWGEX,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,902
2719-BDAQO,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,5,903
5285-MVEHD,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,7,904
0379-DJQHR,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,7,905
0781-LKXBR,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,906
5543-QDCRY,Yes,No,DSL,No,No,No,No,Yes,No,Yes,No,3,907
0297-RBCSG,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,5,908
4694-PHWFW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,909
0835-JKADZ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,910
1907-UBQFC,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,No,3,911
7508-SMHXL,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,No,5,912
3865-YIOTT,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,7,913
5993-BQHEA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,914
6024-RUGGH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,915
6513-EECDB,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,916
3956-CJUST,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Yes,3,917
4079-WWQQQ,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,918
6103-BOCOU,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,No,4,919
5149-TGWDZ,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,920
7471-WNSUF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,921
8942-DBMHZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,922
4301-VVZKA,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,923
9199-PWQVC,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,7,924
4824-GUCBY,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,4,925
5393-HJZSM,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,7,926
7074-IEVOJ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,927
9625-QSTYE,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,No,No,4,928
0862-PRCBS,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,7,929
8812-ZRHFP,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,4,930
5146-CBVOE,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,No,3,931
0454-OKRCT,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,No,Yes,4,932
5787-KXGIY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,933
4750-ZRXIU,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,4,934
4198-VFOEA,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Yes,3,935
6630-UJZMY,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,4,936
5709-LVOEQ,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,7,937
6400-BWQKW,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,4,938
2692-AQCPF,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,939
0347-UBKUZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,940
0835-DUUIQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,941
0811-GSDTP,No,No phone service,DSL,No,Yes,No,No,No,No,No,No,2,942
7567-ECMCM,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,3,943
6115-ZTBFQ,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,944
6353-BRMMA,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,7,945
6680-WKXRZ,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,946
6231-WFGFH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,947
9904-EHEVJ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,5,948
7028-DVOIQ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,949
6169-PPETC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,950
4208-UFFGW,Yes,No,DSL,No,No,No,No,No,No,No,No,2,951
8584-KMVXD,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,No,3,952
8467-WYNSR,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Yes,4,953
0851-DFJKB,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,Yes,5,954
5382-SOYZL,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,955
9448-REEVD,Yes,No,DSL,No,No,No,No,No,No,No,No,2,956
3261-CQXOL,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,957
8388-FYNPZ,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Yes,4,958
4002-BQWPQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,8,959
5651-YLPRD,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,No,4,960
2826-DXLQO,No,No phone service,DSL,Yes,No,No,No,No,No,No,Yes,2,961
4378-BZYFP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,962
9489-UTFKA,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,Yes,4,963
4849-PYRLQ,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,7,964
9117-SHLZX,Yes,No,DSL,No,No,No,No,No,No,No,No,2,965
9889-TMAHG,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,6,966
4541-RMRLG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,967
7764-BDPEE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,968
3429-IFLEM,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,7,969
3158-MOERK,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,970
7294-TMAOP,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,971
5002-GCQFH,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,6,972
0556-FJEGU,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Yes,6,973
8919-FYFQZ,No,No phone service,DSL,No,Yes,No,No,No,No,No,No,2,974
0604-THJFP,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,6,975
2834-JRTUA,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,8,976
5875-YPQFJ,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,977
5879-SESNB,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,978
6646-QVXLR,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,979
6461-PPAXN,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Yes,4,980
3318-ISQFQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,981
1106-HRLKZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,982
2483-XSSMZ,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,3,983
8603-IJWDN,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,4,984
8165-ZJRNM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,985
9369-XFEHK,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,986
2604-XVDAM,Yes,No,DSL,No,No,No,No,No,No,No,No,2,987
3717-OFRTN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,988
9046-JBFWA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,989
3280-NMUVX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,990
1206-EHBDD,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,4,991
8361-LBRDI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,992
4883-KCPZJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,993
9108-EQPNQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,994
7277-KAMWT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,995
3842-IYKUE,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,No,Yes,5,996
6641-XRPSU,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,997
1374-DMZUI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,998
2545-LXYVJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,999
3234-VKACU,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,5,1000
8357-EQXFO,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,5,1001
1989-PRJHP,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,1002
8120-JDCAM,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,1003
8917-FAEMR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1004
7047-YXDMZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1005
2858-EIMXH,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,1006
9524-EGPJC,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,Yes,5,1007
6993-OHLXR,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,1008
8818-XYFCQ,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,6,1009
6419-ZTTLE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1010
0929-HYQEW,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,3,1011
6614-YOLAC,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6,1012
7426-RHZGU,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes,5,1013
4065-JJAVA,Yes,No,DSL,No,Yes,No,No,No,No,No,No,3,1014
4695-VADHF,Yes,No,DSL,No,No,Yes,No,No,Yes,Yes,No,4,1015
3863-IUBJR,Yes,No,DSL,No,No,No,No,No,Yes,Yes,No,3,1016
7649-SIJJF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,8,1017
9361-YNQWJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,1018
3748-FVMZZ,No,No phone service,DSL,No,No,No,Yes,No,Yes,Yes,Yes,3,1019
9391-TTOYH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1020
1452-XRSJV,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,3,1021
3422-WJOYD,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Yes,4,1022
8242-SOQUO,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,No,4,1023
7460-ITWWP,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,4,1024
7147-AYBAA,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,1025
7868-TMWMZ,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,1026
4822-RVYBB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,1027
6732-FZUGP,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Yes,6,1028
8436-BJUMM,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,4,1029
4184-TJFAN,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,Yes,5,1030
8329-GWVPJ,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,1031
1352-VHKAJ,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,6,1032
4145-UQXUQ,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,5,1033
2632-TACXW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,1034
8146-QQKZH,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7,1035
1767-CJKBA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,1036
6445-TNRXS,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,1037
4581-LNWUM,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,No,4,1038
4869-EPIUS,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,3,1039
9948-YPTDG,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,4,1040
1236-WFCDV,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,1041
1915-OAKWD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1042
7296-PIXQY,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,1043
4883-QICIH,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,1044
3354-OADJP,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Yes,4,1045
3524-WQDSG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,1046
0810-DHDBD,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,7,1047
4026-SKKHW,Yes,No,DSL,No,No,No,Yes,No,No,No,Yes,3,1048
2829-HYVZP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1049
8329-IBCTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1050
1271-SJBGZ,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,4,1051
3845-JHAMY,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,No,2,1052
7013-PSXHK,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,7,1053
5669-SRAIP,No,No phone service,DSL,No,No,Yes,No,No,Yes,Yes,No,3,1054
5981-ITEMU,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,1055
3486-NPGST,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1056
6941-PMGEP,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,3,1057
1624-WOIWJ,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,4,1058
2074-GKOWZ,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,1059
0376-YMCJC,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,Yes,5,1060
6100-FJZDG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1061
4829-ZLJTK,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,8,1062
1730-VFMWO,Yes,No,DSL,No,No,No,Yes,No,No,No,Yes,3,1063
7143-BQIBA,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,5,1064
3800-LYTRK,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Yes,4,1065
0634-SZPQA,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,5,1066
9646-NMHXE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1067
7030-NJVDP,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Yes,5,1068
5536-RTPWK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,6,1069
8883-GRDWQ,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Yes,4,1070
6166-ILMNY,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,1071
3097-NNSPB,Yes,No,DSL,No,Yes,No,No,No,No,No,No,3,1072
7771-ZONAT,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,5,1073
0655-RBDUG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,1074
2111-DWYHN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1075
4194-WHFCB,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Yes,6,1076
4121-AGSIN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,1077
4361-BKAXE,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,1078
9845-PEEKO,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,1079
0455-XFASS,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,1080
0301-KOBTQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1081
1751-NCDLI,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,1082
4367-NUYAO,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,1083
9878-TNQGW,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,3,1084
9170-ARBTB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1085
4441-NIHPT,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,No,3,1086
8999-BOHSE,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,1087
7241-AJHFS,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,No,Yes,5,1088
7029-RPUAV,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,1089
4546-FOKWR,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,1090
9036-CSKBW,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,8,1091
5832-TRLPB,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,6,1092
8590-YFFQO,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,6,1093
8659-IOOPU,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,7,1094
1338-CECEE,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Yes,No,6,1095
7439-DKZTW,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,No,3,1096
4646-QZXTF,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7,1097
4607-CHPCA,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,1098
9742-XOKTS,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,6,1099
6921-OZMFH,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Yes,4,1100
9578-FOMUK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,1101
4712-UYOOI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1102
8824-RWFXJ,Yes,No,DSL,No,Yes,Yes,No,No,No,No,No,4,1103
7722-CVFXN,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,7,1104
8717-VCTXJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,1105
7363-QTBIW,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,3,1106
4159-NAAIX,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,6,1107
0971-QIFJK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,1108
