gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Group,TotalCharges_Group,MonthlyCharges_Group,Avg_Monthly_Spend,Customer_Lifetime_Value,Has_Internet,Has_Security,Streaming_User,Support_User,Service_Count
0,0,0,0,0.06944444444444445,0,1,0,0,0,2,0,0,2,0,0,2,0.21144278606965172,0.022149780752365567,1,0-12,Low,Low,0.23629189065538148,0.023099415204678363,0,0,1,1,0.2857142857142857
1,0,1,0,0.5555555555555556,1,2,1,0,0,0,0,2,2,0,1,0,0.7845771144278606,0.42558850680821597,1,25-48,Medium,High,0.7398911463665706,0.4542690058479532,1,0,1,0,0.4285714285714286
0,0,0,0,0.5,1,0,2,1,1,1,1,1,1,1,0,3,0.012935323383084563,0.06946111239326103,0,25-48,Low,Low,0.06916780879951419,0.08231578947368422,1,1,1,1,0.4285714285714286
0,0,0,0,0.06944444444444445,1,0,1,0,0,0,0,0,2,0,1,2,0.6144278606965173,0.04543041772444035,1,0-12,Low,Medium,0.5425680804383767,0.046783625730994156,1,0,1,0,0.14285714285714285
0,0,0,0,0.1388888888888889,1,0,1,2,0,0,0,2,0,0,1,3,0.6611940298507463,0.09384375721209325,1,0-12,Low,Medium,0.6053345155463214,0.09906432748538012,1,1,1,0,0.2857142857142857
1,0,1,1,0.027777777777777776,1,0,1,0,0,0,0,2,2,0,1,0,0.7094527363184079,0.019241864758827602,1,0-12,Low,High,0.4797188400070707,0.02094736842105263,1,0,1,0,0.2857142857142857
1,0,0,0,0.3194444444444444,1,2,1,0,0,0,2,2,0,0,1,2,0.7199004975124377,0.2220632356335103,1,13-24,Low,High,0.6538446341488776,0.243719298245614,1,0,1,1,0.4285714285714286
1,0,1,1,0.3611111111111111,1,0,2,1,1,1,1,1,1,1,1,0,0.01791044776119402,0.05620816985921994,0,25-48,Low,Low,0.08702072769326573,0.06097076023391814,1,1,1,1,0.4285714285714286
0,1,1,0,1.0,1,2,1,2,2,2,0,2,2,2,1,2,0.9368159203980099,0.9263847219016847,0,49-72,High,High,0.9203996963804812,0.9465263157894738,1,1,1,1,0.8571428571428571
0,0,1,0,0.4722222222222222,1,0,0,0,0,0,2,0,0,0,0,0,0.31791044776119404,0.20730440803138703,0,25-48,Low,Low,0.3887761192256217,0.19962573099415207,0,0,0,1,0.14285714285714285
1,0,0,0,0.1388888888888889,1,0,0,2,0,0,2,2,0,0,0,0,0.43781094527363185,0.06856104315716595,0,0-12,Low,Medium,0.423908052061484,0.07280701754385965,0,1,1,1,0.4285714285714286
0,0,0,0,0.19444444444444442,1,0,0,2,0,0,2,0,0,1,0,3,0.372636815920398,0.08958573736441265,0,13-24,Low,Medium,0.39919894357044083,0.09120467836257311,0,1,0,1,0.2857142857142857
0,0,0,0,0.3194444444444444,1,2,1,2,0,0,0,2,0,0,1,0,0.7144278606965173,0.2482114008769906,1,13-24,Low,High,0.7398448629033099,0.24223976608187137,1,1,1,0,0.4285714285714286
1,0,1,0,0.6527777777777778,1,0,2,1,1,1,1,1,1,2,0,3,0.013930348258706454,0.11012000923147935,0,25-48,Low,Low,0.10101041872459009,0.10801754385964912,1,1,1,1,0.4285714285714286
1,0,1,0,0.3333333333333333,1,0,1,2,0,0,2,0,2,0,1,2,0.7064676616915423,0.25287329794599583,0,13-24,Low,High,0.7216246555686107,0.2505263157894737,1,1,1,1,0.4285714285714286
1,0,1,0,0.6805555555555555,1,2,1,0,2,0,0,2,2,0,1,0,0.8039800995024875,0.5579217632125548,1,49-72,Medium,High,0.8005687667016731,0.567654970760234,1,0,1,0,0.5714285714285714
1,1,0,0,0.2777777777777778,1,0,0,2,0,0,2,0,0,1,0,3,0.35572139303482586,0.1196745903531041,0,13-24,Low,Medium,0.37434117980841086,0.12631578947368421,0,1,0,1,0.2857142857142857
0,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,0,0.5124378109452736,0.014510731594738056,1,0-12,Low,Medium,0.3552348372204258,0.01631578947368421,1,0,0,0,0.0
0,0,0,0,0.027777777777777776,1,0,0,0,2,0,0,0,0,0,1,1,0.30646766169154227,0.008342949457650586,1,0-12,Low,Low,0.1929502043192996,0.011473684210526315,0,0,0,0,0.14285714285714285
1,0,0,0,0.3055555555555555,0,1,0,0,0,2,2,2,2,2,0,0,0.3830845771144279,0.14840180013847218,0,13-24,Low,Medium,0.43310664341750077,0.1460233918128655,0,0,1,1,0.5714285714285714
1,0,0,0,0.09722222222222221,1,2,1,0,0,2,0,2,2,0,1,0,0.7940298507462686,0.0801061620124625,1,0-12,Low,High,0.7281555114221248,0.0802748538011696,1,0,1,1,0.5714285714285714
1,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.028358208955223896,0.00026540503115624276,0,0-12,Low,Low,0.012448400278664493,0.0024678362573099417,1,1,1,1,0.4285714285714286
0,0,1,1,0.8194444444444444,1,2,1,0,2,0,2,0,2,0,1,0,0.7800995024875622,0.6418186014308793,0,49-72,Medium,High,0.7635727283125202,0.6669415204678363,1,0,1,1,0.5714285714285714
0,0,1,1,0.8055555555555555,1,2,2,1,1,1,1,1,1,1,1,1,0.062189054726368154,0.17067851373182555,0,49-72,Low,Low,0.14760282802513203,0.16619883040935673,1,1,1,1,0.5714285714285714
0,0,0,0,0.5694444444444444,1,2,1,2,2,2,2,2,2,0,1,0,0.9577114427860697,0.5202688668359104,1,25-48,Medium,High,0.898225816274541,0.5490643274853801,1,1,1,1,1.0
0,1,0,0,0.8194444444444444,1,2,1,0,2,0,0,0,0,2,1,1,0.6064676616915423,0.5275271174705747,0,49-72,Medium,Medium,0.6132127520197977,0.5465263157894737,1,0,0,0,0.2857142857142857
0,0,1,1,0.041666666666666664,1,0,1,0,0,0,0,0,0,0,1,2,0.5104477611940298,0.02093237941380106,0,0-12,Low,Medium,0.3722375302839675,0.024403508771929823,1,0,0,0,0.0
1,0,0,0,0.4444444444444444,1,0,2,1,1,1,1,1,1,2,1,0,0.01791044776119402,0.06873413339487654,0,25-48,Low,Low,0.08595192564913799,0.07504093567251463,1,1,1,1,0.4285714285714286
1,1,1,0,0.6388888888888888,1,2,1,0,0,2,0,2,2,0,1,2,0.8019900497512437,0.5245903531040849,0,25-48,Medium,High,0.8010290409724852,0.5318245614035088,1,0,1,1,0.5714285714285714
1,0,1,1,0.0,1,2,2,1,1,1,1,1,1,2,0,3,0.07462686567164178,,0,0-12,,Low,,0.0,1,1,1,1,0.5714285714285714
1,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,2,0,1,2,0.6238805970149254,0.01758019847680591,1,0-12,Low,Medium,0.4359976292722491,0.018935672514619886,1,0,1,0,0.14285714285714285
0,0,1,1,0.7222222222222222,1,0,2,1,1,1,1,1,1,1,0,1,0.013432835820895522,0.11465497345949689,0,49-72,Low,Low,0.0903439929105745,0.1192046783625731,1,1,1,1,0.4285714285714286
0,1,0,0,0.18055555555555555,1,0,1,0,0,2,0,0,0,0,1,2,0.5577114427860697,0.10634087237479807,1,13-24,Low,Medium,0.5281569968405151,0.11297076023391812,1,0,0,1,0.14285714285714285
0,1,0,0,0.15277777777777776,1,0,1,0,0,0,0,2,2,0,0,0,0.7109452736318408,0.1187283637202862,1,0-12,Low,High,0.7116082476370708,0.11540350877192984,1,0,1,0,0.2857142857142857
1,0,0,0,0.4444444444444444,1,2,1,2,0,0,2,0,0,0,0,0,0.690547263681592,0.3170551580890838,0,25-48,Low,High,0.67992831100772,0.32804678362573103,1,1,0,1,0.4285714285714286
1,1,1,0,0.2361111111111111,1,2,1,0,0,2,0,2,2,0,1,1,0.817910447761194,0.18505077313639512,1,13-24,Low,High,0.73736530349821,0.19972514619883042,1,0,1,1,0.5714285714285714
0,0,0,0,0.2222222222222222,1,2,1,0,0,0,0,0,0,0,1,1,0.5621890547263682,0.1281502423263328,0,13-24,Low,Medium,0.5214575938825926,0.13988304093567253,1,0,0,0,0.14285714285714285
0,0,0,0,0.7083333333333333,1,2,1,2,2,2,0,2,2,1,0,0,0.8875621890547264,0.6533694899607662,0,49-72,Medium,High,0.9114482795027231,0.6409298245614035,1,1,1,1,0.8571428571428571
1,0,0,0,0.40277777777777773,1,0,0,0,0,2,2,2,2,1,1,0,0.5681592039800994,0.2567620586198938,0,25-48,Low,Medium,0.5976446611834924,0.2555730994152047,0,0,1,1,0.5714285714285714
1,0,1,0,0.9722222222222222,1,0,0,2,2,2,2,0,0,2,0,1,0.46467661691542295,0.5197842141703208,0,49-72,Medium,Medium,0.49664028277679767,0.5317543859649123,0,1,0,1,0.5714285714285714
0,0,1,1,0.986111111111111,1,2,1,2,0,2,2,0,2,2,0,2,0.817910447761194,0.8240133856450496,0,49-72,High,High,0.8221131017368009,0.8341461988304094,1,1,1,1,0.7142857142857143
1,0,1,1,0.5694444444444444,1,2,0,0,2,2,0,2,0,1,0,0,0.5,0.3255423494114932,0,25-48,Low,Medium,0.5322558603469045,0.3284795321637427,0,0,1,1,0.5714285714285714
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,2,0,0,1,2,0.6199004975124378,0.007125548119086083,0,0-12,Low,Medium,0.2832011063396172,0.009421052631578948,1,0,1,0,0.14285714285714285
0,0,1,0,0.09722222222222221,1,0,0,2,0,2,2,2,2,0,0,0,0.6268656716417911,0.06477036695130395,0,0-12,Low,Medium,0.5768391336445781,0.06652046783625731,0,1,1,1,0.7142857142857143
1,0,1,1,0.3472222222222222,1,0,1,0,0,0,0,2,2,1,1,2,0.7179104477611941,0.24922686360489268,1,25-48,Low,High,0.6795822272203378,0.26432748538011697,1,0,1,0,0.2857142857142857
1,0,1,1,0.9305555555555555,1,2,1,2,2,0,2,0,0,1,0,2,0.7094527363184079,0.694639972305562,0,49-72,High,High,0.7252153135801233,0.7017368421052631,1,1,0,1,0.5714285714285714
1,0,1,1,0.06944444444444445,1,2,0,0,0,0,2,0,0,0,1,3,0.372636815920398,0.027763674128779135,0,0-12,Low,Medium,0.3101473386501409,0.03257309941520468,0,0,0,1,0.2857142857142857
1,0,0,1,0.20833333333333331,1,2,2,1,1,1,1,1,1,0,1,2,0.06517412935323383,0.03523540272328641,0,13-24,Low,Low,0.10088707329499964,0.043508771929824566,1,1,1,1,0.5714285714285714
0,0,1,1,0.2777777777777778,1,0,2,1,1,1,1,1,1,0,0,2,0.01741293532338306,0.04602469420724671,0,13-24,Low,Low,0.09750523981337202,0.046783625730994156,1,1,1,1,0.4285714285714286
1,0,1,1,0.041666666666666664,1,0,0,0,2,2,0,0,0,0,1,3,0.3771144278606965,0.017234018001384722,1,0-12,Low,Medium,0.29925498840630954,0.01970175438596491,0,0,0,1,0.2857142857142857
1,0,1,1,0.75,1,2,1,0,2,0,2,2,2,1,1,2,0.8651741293532339,0.6484018001384723,0,49-72,Medium,High,0.8500408071439444,0.664421052631579,1,0,1,1,0.7142857142857143
1,0,0,0,0.5833333333333333,1,0,2,1,1,1,1,1,1,1,1,3,0.012935323383084563,0.09469189937687515,0,25-48,Low,Low,0.09416088594221801,0.09603508771929825,1,1,1,1,0.4285714285714286
0,0,1,0,0.125,1,0,1,0,0,0,0,0,2,0,1,2,0.6119402985074627,0.08657973690283868,0,0-12,Low,Medium,0.6168941386875735,0.08394736842105263,1,0,1,0,0.14285714285714285
0,0,0,0,0.875,1,2,1,0,2,0,0,2,2,2,0,0,0.7880597014925373,0.7193861066235865,0,49-72,High,High,0.8062900970126752,0.7180526315789474,1,0,1,0,0.5714285714285714
0,0,1,0,0.9583333333333333,1,2,2,1,1,1,1,1,1,2,0,0,0.05970149253731341,0.18728363720286176,0,49-72,Low,Low,0.12998819092379654,0.19570175438596493,1,1,1,1,0.5714285714285714
0,0,0,0,0.9583333333333333,1,2,2,1,1,1,1,1,1,2,0,1,0.06318407960199005,0.19146665128086776,0,49-72,Low,Low,0.13470513702241943,0.1985263157894737,1,1,1,1,0.5714285714285714
1,0,1,0,0.5555555555555556,1,0,0,0,2,0,0,0,0,0,1,3,0.31741293532338305,0.23536810523886453,0,25-48,Low,Low,0.37367046630652645,0.23461988304093567,0,0,0,0,0.14285714285714285
1,0,0,0,0.8333333333333333,0,1,0,2,2,2,0,0,0,2,0,0,0.21243781094527364,0.27760212324024924,0,49-72,Low,Low,0.27838176864676756,0.27789473684210525,0,1,0,1,0.4285714285714286
0,0,0,0,0.05555555555555555,1,0,1,2,0,2,2,0,2,0,1,0,0.7577114427860697,0.042510962381721674,1,0-12,Low,High,0.6217216890395434,0.04416374269005848,1,1,1,1,0.5714285714285714
0,1,0,0,0.986111111111111,1,2,0,2,2,2,2,2,2,2,0,3,0.7124378109452736,0.7240537733671821,0,49-72,High,High,0.7125254316006919,0.7461228070175439,0,1,1,1,1.0
0,0,1,0,0.5138888888888888,1,2,1,0,0,2,0,0,0,0,1,1,0.6039800995024875,0.32550773136395106,1,25-48,Low,Medium,0.5970158491796855,0.34165497076023393,1,0,0,1,0.2857142857142857
1,0,1,0,0.4444444444444444,1,2,1,0,2,0,0,2,2,0,1,1,0.8019900497512437,0.36084698822986383,0,25-48,Medium,High,0.7846770450598969,0.3699649122807018,1,0,1,0,0.5714285714285714
1,0,0,0,0.5416666666666666,1,2,0,0,0,0,2,0,0,2,1,1,0.35422885572139307,0.25177705977382875,0,25-48,Low,Medium,0.41748442910172295,0.24563157894736845,0,0,0,1,0.2857142857142857
0,0,0,0,0.5277777777777778,1,2,2,1,1,1,1,1,1,1,1,2,0.05970149253731341,0.1033464112624048,0,25-48,Low,Low,0.12991412110707545,0.10777777777777778,1,1,1,1,0.5714285714285714
1,0,0,0,0.7222222222222222,1,2,1,0,0,2,0,0,2,2,1,1,0.708457711442786,0.5260731594738057,0,49-72,Medium,High,0.7030854185921637,0.5440233918128656,1,0,1,1,0.4285714285714286
0,0,1,1,0.6666666666666666,1,2,1,2,2,0,0,2,2,0,1,1,0.8656716417910447,0.57450957765982,0,25-48,Medium,High,0.8453356058820023,0.5908771929824561,1,1,1,0,0.7142857142857143
1,0,1,1,0.9722222222222222,0,1,0,2,0,2,2,2,2,2,0,0,0.4104477611940298,0.4761135471959382,0,49-72,Medium,Medium,0.44808895589125414,0.48713450292397664,0,1,1,1,0.7142857142857143
1,0,0,0,0.2777777777777778,1,0,1,0,0,0,0,0,0,0,0,1,0.5203980099502488,0.17017655204246482,0,13-24,Low,Medium,0.5641684405037946,0.1650292397660819,1,0,0,0,0.0
0,0,0,0,0.6944444444444444,1,2,0,2,0,2,2,2,2,1,1,1,0.6393034825870647,0.4800715439649204,0,49-72,Medium,Medium,0.6627389000581674,0.4824561403508772,0,1,1,1,0.8571428571428571
0,0,0,0,0.2638888888888889,0,1,0,0,0,0,0,2,2,1,1,1,0.2646766169154229,0.10094045695822756,1,13-24,Low,Low,0.3233016543104614,0.09966666666666667,0,0,1,0,0.2857142857142857
1,0,1,1,0.3472222222222222,1,0,0,2,2,2,0,0,0,1,1,0,0.4313432835820895,0.18372951765520426,0,25-48,Low,Medium,0.48073479762831256,0.18011695906432748,0,1,0,1,0.4285714285714286
1,0,0,0,0.16666666666666666,1,0,0,0,2,0,0,0,0,0,1,0,0.30646766169154227,0.0662647126702054,0,0-12,Low,Low,0.3318794896056706,0.06884210526315789,0,0,0,0,0.14285714285714285
1,1,1,0,0.5416666666666666,1,2,1,0,2,2,0,2,2,0,1,2,0.8696517412935324,0.49226863604892684,1,25-48,Medium,High,0.8920645087498572,0.48191228070175446,1,0,1,1,0.7142857142857143
1,0,0,0,0.09722222222222221,1,0,1,0,0,2,0,0,0,0,0,3,0.5611940298507463,0.060668128317562894,1,0-12,Low,Medium,0.5363628565189814,0.06111695906432749,1,0,0,1,0.14285714285714285
0,0,1,1,0.3194444444444444,1,0,0,2,2,2,2,0,0,1,1,3,0.4776119402985074,0.17482114008769906,0,13-24,Low,Medium,0.49846734530481535,0.17821637426900586,0,1,0,1,0.5714285714285714
1,0,0,0,0.375,1,0,2,1,1,1,1,1,1,0,1,2,0.011442786069651711,0.05896607431340872,0,25-48,Low,Low,0.08870027376260935,0.06126315789473684,1,1,1,1,0.4285714285714286
1,1,0,0,0.6527777777777778,1,2,1,0,0,0,0,2,0,0,1,1,0.6746268656716418,0.4438956842834064,0,25-48,Medium,High,0.649897580401984,0.4730233918128655,1,0,1,0,0.2857142857142857
1,0,1,1,0.3611111111111111,1,0,2,1,1,1,1,1,1,2,1,1,0.008955223880596996,0.05734479575351951,0,25-48,Low,Low,0.0903436746511206,0.05823391812865497,1,1,1,1,0.4285714285714286
0,0,1,0,0.19444444444444442,1,2,0,2,0,0,0,2,0,0,1,0,0.4621890547263682,0.10641587814447266,1,13-24,Low,Medium,0.4877647572603538,0.10594152046783627,0,1,1,0,0.4285714285714286
0,1,1,0,0.15277777777777776,1,2,1,0,0,2,2,2,2,0,1,0,0.8537313432835821,0.12864643434110318,1,0-12,Low,High,0.7768484917804376,0.13386549707602338,1,0,1,1,0.7142857142857143
1,0,0,1,0.027777777777777776,1,0,2,1,1,1,1,1,1,0,0,3,0.009950248756218888,0.003409877682898685,0,0-12,Low,Low,0.06315285995029792,0.004502923976608187,1,1,1,1,0.4285714285714286
0,0,1,1,0.3611111111111111,1,0,1,2,2,0,0,0,0,0,0,2,0.6338308457711442,0.23670090006923614,0,25-48,Low,Medium,0.6146945839499884,0.24920467836257315,1,1,0,0,0.2857142857142857
0,1,1,0,1.0,1,2,1,2,2,2,2,2,2,2,1,0,0.9592039800995026,0.9595141933994924,0,49-72,High,High,0.9562226404500225,0.9654736842105265,1,1,1,1,1.0
0,0,1,1,0.875,1,0,2,1,1,1,1,1,1,2,0,1,0.01741293532338306,0.13737018232171708,0,49-72,Low,Low,0.08845527720878003,0.1473684210526316,1,1,1,1,0.4285714285714286
1,0,1,1,0.986111111111111,1,0,2,1,1,1,1,1,1,2,0,3,0.015422885572139305,0.15894876528963767,0,49-72,Low,Low,0.09298980309788958,0.16442105263157894,1,1,1,1,0.4285714285714286
1,0,1,1,0.15277777777777776,1,2,0,2,0,0,0,2,0,0,1,0,0.4666666666666667,0.0813004846526656,0,0-12,Low,Medium,0.4654107701745814,0.08381871345029242,0,1,1,0,0.4285714285714286
1,1,1,0,0.19444444444444442,1,0,2,1,1,1,1,1,1,1,0,3,0.013930348258706454,0.02421532425571198,0,13-24,Low,Low,0.05519802855271232,0.032175438596491225,1,1,1,1,0.4285714285714286
0,0,0,1,0.18055555555555555,1,2,0,2,2,2,2,2,2,2,0,1,0.7034825870646766,0.13188899146088162,0,13-24,Low,High,0.6722027714936328,0.13524561403508775,0,1,1,1,1.0
1,0,0,1,0.08333333333333333,1,0,2,1,1,1,1,1,1,0,1,3,0.019402985074626844,0.00917955227325179,0,0-12,Low,Low,0.04432844977280524,0.014175438596491226,1,1,1,1,0.4285714285714286
1,1,1,1,0.15277777777777776,1,2,1,0,0,0,0,0,0,0,1,1,0.5666666666666667,0.08729517655204247,0,0-12,Low,Medium,0.5048433552036434,0.09674853801169592,1,0,0,0,0.14285714285714285
1,0,1,0,0.25,1,2,0,0,2,0,0,0,0,0,0,1,0.3835820895522387,0.12183821832448652,0,13-24,Low,Medium,0.4315392163354746,0.11957894736842105,0,0,0,0,0.2857142857142857
1,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,2,0,1,2,0.17213930348258705,0.0019328409877682898,1,0-12,Low,Low,0.0782579310201408,0.004157894736842105,0,0,1,0,0.14285714285714285
0,0,1,0,0.4444444444444444,1,0,1,2,0,0,0,0,0,0,1,0,0.5696517412935324,0.2660858527579044,0,25-48,Low,Medium,0.5580112732452787,0.2825730994152047,1,1,0,0,0.14285714285714285
1,0,0,0,0.40277777777777773,0,1,0,2,0,0,2,0,0,1,0,3,0.17263681592039803,0.12160166166628202,0,25-48,Low,Low,0.2420151185883772,0.12074853801169592,0,1,0,1,0.2857142857142857
0,0,0,0,0.041666666666666664,1,2,0,0,0,0,0,2,0,0,1,2,0.417910447761194,0.017505192707131318,0,0-12,Low,Medium,0.3046062824285403,0.021140350877192984,0,0,1,0,0.2857142857142857
0,0,0,0,0.027777777777777776,1,2,1,0,0,0,0,2,2,0,1,2,0.7651741293532338,0.020551580890837758,1,0-12,Low,High,0.5141796554126419,0.02225730994152047,1,0,1,0,0.4285714285714286
1,0,1,1,0.18055555555555555,1,0,1,0,0,2,0,2,2,0,1,3,0.7800995024875622,0.13201592430186937,1,13-24,Low,High,0.6729184460741136,0.14695321637426903,1,0,1,1,0.4285714285714286
0,0,0,0,0.5694444444444444,0,1,0,0,2,0,0,0,2,0,1,2,0.2199004975124378,0.19144357258250636,0,25-48,Low,Low,0.28022997247519726,0.19349122807017546,0,0,1,0,0.2857142857142857
0,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,2,0.005970149253731349,5.769674590352849e-06,0,0-12,Low,Low,0.0022012415126906743,0.0022046783625731,1,1,1,1,0.4285714285714286
1,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,2,0,0,0,3,0.3641791044776119,0.04057235171936303,0,0-12,Low,Medium,0.3380803343973881,0.04490643274853801,0,0,1,0,0.14285714285714285
0,0,1,0,0.7222222222222222,1,0,0,2,0,2,0,2,0,1,1,3,0.4582089552238805,0.39139164551119315,0,49-72,Medium,Medium,0.5024988969367113,0.3910643274853801,0,1,1,1,0.4285714285714286
0,0,1,1,0.625,1,2,2,1,1,1,1,1,1,2,1,0,0.06368159203980098,0.12924071082390953,0,25-48,Low,Low,0.14184971918811168,0.12973684210526315,1,1,1,1,0.5714285714285714
1,0,1,0,0.9722222222222222,1,2,0,0,2,2,2,2,0,2,0,1,0.5756218905472636,0.6052907915993538,0,49-72,Medium,Medium,0.5917031265400102,0.6230409356725146,0,0,1,1,0.7142857142857143
0,0,0,0,0.736111111111111,1,0,2,1,1,1,1,1,1,2,0,3,0.004477611940298498,0.11388183706438958,0,49-72,Low,Low,0.08599179487890458,0.11591812865497075,1,1,1,1,0.4285714285714286
0,1,1,0,0.861111111111111,1,2,1,0,2,2,0,2,0,1,1,1,0.7930348258706468,0.6828698361412416,0,49-72,High,High,0.7746635155991214,0.7102807017543861,1,0,1,1,0.5714285714285714
0,0,1,0,0.8333333333333333,1,2,1,2,2,0,0,0,2,0,1,1,0.7547263681592039,0.6297138241403184,0,49-72,Medium,High,0.7340200966393724,0.6603508771929825,1,1,1,0,0.5714285714285714
0,1,1,0,0.041666666666666664,1,0,1,0,0,0,0,2,0,0,1,2,0.618407960199005,0.023684514193399495,1,0-12,Low,Medium,0.4265474717436288,0.028210526315789478,1,0,1,0,0.14285714285714285
0,1,1,0,0.3194444444444444,1,0,1,2,0,0,0,2,2,0,1,2,0.7646766169154228,0.26624163397184397,0,13-24,Low,High,0.799145550206399,0.25582456140350873,1,1,1,0,0.4285714285714286
1,0,0,1,0.013888888888888888,0,1,0,0,2,0,0,0,0,0,1,3,0.13034825870646766,0.0014481883221786293,1,0-12,Low,Low,0.05912990132365635,0.003666666666666667,0,0,0,0,0.14285714285714285
0,0,0,0,0.9305555555555555,1,0,0,2,0,2,2,0,2,1,1,0,0.5383084577114428,0.5738172167089776,0,49-72,Medium,Medium,0.5849631882740723,0.566953216374269,0,1,1,1,0.5714285714285714
0,0,0,0,0.16666666666666666,1,2,1,0,2,0,0,2,0,0,1,0,0.7114427860696517,0.11927071313177938,1,0-12,Low,High,0.6537278574108039,0.12596491228070175,1,0,1,0,0.4285714285714286
0,1,1,0,0.986111111111111,1,2,0,2,2,2,2,0,2,2,1,0,0.6412935323383084,0.6707131317793676,0,49-72,High,Medium,0.6540470471615387,0.6867485380116959,0,1,1,1,0.8571428571428571
1,0,0,0,0.3472222222222222,1,0,2,1,1,1,1,1,1,1,0,1,0.01641791044776117,0.05677359796907455,0,25-48,Low,Low,0.09530149594200839,0.058187134502923975,1,1,1,1,0.4285714285714286
0,0,0,0,0.06944444444444445,1,2,0,2,0,0,0,0,0,0,1,2,0.353731343283582,0.030596584352642512,0,0-12,Low,Medium,0.34741663460638644,0.031461988304093566,0,1,0,0,0.2857142857142857
1,0,0,0,0.3611111111111111,1,2,0,0,0,0,0,0,0,1,1,1,0.33134328358208953,0.14731133164089547,0,25-48,Low,Low,0.3533625168533096,0.15676023391812866,0,0,0,0,0.14285714285714285
1,0,1,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,1,0,3,0.013930348258706454,9.808446803600233e-05,0,0-12,Low,Low,0.00584467574059247,0.0022982456140350875,1,1,1,1,0.4285714285714286
1,1,0,0,0.9722222222222222,0,1,0,0,2,2,0,2,0,1,1,1,0.2567164179104477,0.34535541195476577,0,49-72,Medium,Low,0.3027172130973482,0.3606432748538012,0,0,1,1,0.4285714285714286
1,0,1,1,1.0,1,2,1,2,2,2,2,2,2,2,1,2,0.9527363184079601,0.9317274405723517,0,49-72,High,High,0.9261767855843117,0.9600000000000001,1,1,1,1,1.0
1,0,1,0,0.8333333333333333,1,0,1,0,2,0,0,2,2,1,1,2,0.7577114427860697,0.6452169397645973,1,49-72,Medium,High,0.7540813830540695,0.6624561403508772,1,0,1,0,0.4285714285714286
0,1,1,1,0.4444444444444444,1,2,1,0,2,0,0,2,2,0,1,2,0.8174129353233831,0.36912647126702053,0,25-48,Medium,High,0.8044813182304994,0.3757660818713451,1,0,1,0,0.5714285714285714
1,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,2,0.015920398009950265,0.00012116316639741503,1,0-12,Low,Low,0.006755534297567936,0.002321637426900585,1,1,1,1,0.4285714285714286
0,0,0,0,0.19444444444444442,1,2,0,0,2,0,0,0,0,1,1,3,0.35820895522388063,0.08705285021924765,0,13-24,Low,Medium,0.3858700466867001,0.08883040935672515,0,0,0,0,0.2857142857142857
0,0,0,0,0.18055555555555555,1,2,1,2,0,0,0,0,0,0,1,1,0.6144278606965173,0.11661089314562659,0,13-24,Low,Medium,0.5860615765339544,0.1216374269005848,1,1,0,0,0.2857142857142857
0,0,0,0,0.08333333333333333,1,2,1,0,2,2,2,2,2,0,1,1,0.9119402985074626,0.07508077544426496,1,0-12,Low,High,0.7874589096137764,0.07712280701754387,1,0,1,1,0.8571428571428571
0,0,0,0,0.6388888888888888,1,2,0,2,0,2,0,2,2,2,0,3,0.6064676616915423,0.41253173321024694,0,25-48,Medium,Medium,0.6128301591259192,0.42610526315789476,0,1,1,1,0.7142857142857143
1,0,0,0,0.20833333333333331,1,0,1,0,0,2,2,2,2,0,1,2,0.8268656716417909,0.17714631894761138,1,13-24,Low,High,0.8009957316502554,0.17780701754385966,1,0,1,1,0.5714285714285714
1,1,1,0,0.5972222222222222,1,2,1,0,2,0,2,2,0,0,1,2,0.7567164179104477,0.4539983844911147,0,25-48,Medium,High,0.7347074826330959,0.4742573099415205,1,0,1,1,0.5714285714285714
1,0,0,0,0.5416666666666666,1,0,0,0,0,0,2,0,0,2,1,0,0.3139303482587064,0.22528848372951768,0,25-48,Low,Low,0.36521253366329437,0.2271578947368421,0,0,0,1,0.14285714285714285
1,1,0,0,0.29166666666666663,1,0,0,0,0,2,0,2,0,0,1,0,0.4159203980099502,0.14047426725132706,1,13-24,Low,Medium,0.42815182488375597,0.14749122807017545,0,0,1,1,0.2857142857142857
1,0,0,0,0.7916666666666666,0,1,0,2,0,2,0,2,2,0,1,2,0.3532338308457711,0.3666282021693976,0,49-72,Medium,Medium,0.4182672963269855,0.35833333333333334,0,1,1,1,0.5714285714285714
